ID,Area,City,Restaurant,Cuisine,Price,Avg ratings,Total ratings,Address,Delivery time
287952,Kothapet,Hyderabad,Gv'S Hotel Godavari,Indian,150,4.3,100,Kothapet & Dilsukhnagar,57
288625,Banjara Hills,Hyderabad,Superlean Meals,Healthy Food,300,4.2,100,Zahra Nagar,63
288625,Banjara Hills,Hyderabad,Superlean Meals,Juices,300,4.2,100,Zahra Nagar,63
288625,Banjara Hills,Hyderabad,Superlean Meals,Continental,300,4.2,100,Zahra Nagar,63
289368,Toli Chowki,Hyderabad,The Frozen Village,Desserts,300,2.9,80,Tolichowki,84
289374,Jubilee Hills,Hyderabad,Chopstick Chan,Chinese,200,4.1,50,Madhapur,76
291062,Kothapet,Hyderabad,Corner Bowls,Indian,200,3.1,20,Sai Tirumala Nivas Green Hills Colony,62
291062,Kothapet,Hyderabad,Corner Bowls,Italian,200,3.1,20,Sai Tirumala Nivas Green Hills Colony,62
291062,Kothapet,Hyderabad,Corner Bowls,Fast Food,200,3.1,20,Sai Tirumala Nivas Green Hills Colony,62
293465,Brindavan Colony,Hyderabad,Aaha Emi Ruchi,Biryani,400,4.5,20,Santoshnagar & Saidabad,65
293465,Brindavan Colony,Hyderabad,Aaha Emi Ruchi,South Indian,400,4.5,20,Santoshnagar & Saidabad,65
293465,Brindavan Colony,Hyderabad,Aaha Emi Ruchi,North Indian,400,4.5,20,Santoshnagar & Saidabad,65
294627,Saidabad,Hyderabad,Klip2Deal Homefood,Indian,200,2.9,80,Santoshnagar & Saidabad,50
296084,Himayatnagar,Hyderabad,Haiking Chinese Restaurant,Chinese,1000,4.3,500,Himayath Nagar,35
297563,Abids,Hyderabad,Slay Coffee,Beverages,200,4.1,100,Abids,40
297563,Abids,Hyderabad,Slay Coffee,Desserts,200,4.1,100,Abids,40
297861,Nacharam,Hyderabad,Tasty Dragon - Chinese Kitchen,Chinese,200,4.2,100,Uppal,66
300026,Koti,Hyderabad,Kolhapuri Thaska,Indian,100,3.9,20,Jambagh,42
300026,Koti,Hyderabad,Kolhapuri Thaska,Fast Food,100,3.9,20,Jambagh,42
300360,Kiran Nagar,Hyderabad,Barbeque Nation,North Indian,600,3.4,100,Kothapet,60
300360,Kiran Nagar,Hyderabad,Barbeque Nation,Chinese,600,3.4,100,Kothapet,60
300360,Kiran Nagar,Hyderabad,Barbeque Nation,Biryani,600,3.4,100,Kothapet,60
302947,Ameerpet,Hyderabad,Chai Kings,Fast Food,150,4.5,1000,Ameerpet,62
302947,Ameerpet,Hyderabad,Chai Kings,Combo,150,4.5,1000,Ameerpet,62
302947,Ameerpet,Hyderabad,Chai Kings,Desserts,150,4.5,1000,Ameerpet,62
302947,Ameerpet,Hyderabad,Chai Kings,Beverages,150,4.5,1000,Ameerpet,62
303130,Nampally,Hyderabad,Hotel Shezan - Exhibition Ground,Indian,200,4.4,100,Gandhi Bhavan Exhibithion Ground,29
303130,Nampally,Hyderabad,Hotel Shezan - Exhibition Ground,Biryani,200,4.4,100,Gandhi Bhavan Exhibithion Ground,29
303130,Nampally,Hyderabad,Hotel Shezan - Exhibition Ground,Chinese,200,4.4,100,Gandhi Bhavan Exhibithion Ground,29
303939,Khairtabad,Hyderabad,Astoria Restaurant,Biryani,300,3.7,20,Saifabad,40
303939,Khairtabad,Hyderabad,Astoria Restaurant,Chinese,300,3.7,20,Saifabad,40
303939,Khairtabad,Hyderabad,Astoria Restaurant,Indian,300,3.7,20,Saifabad,40
304203,Nampally,Hyderabad,Voulga Restaurant,North Indian,500,3.7,20,Aghapura,36
304203,Nampally,Hyderabad,Voulga Restaurant,Chinese,500,3.7,20,Aghapura,36
304203,Nampally,Hyderabad,Voulga Restaurant,Biryani,500,3.7,20,Aghapura,36
304203,Nampally,Hyderabad,Voulga Restaurant,Fast Food,500,3.7,20,Aghapura,36
304497,Himayatnagar,Hyderabad,Saara Veg,Indian,400,4.2,50,Himayath Nagar,36
304497,Himayatnagar,Hyderabad,Saara Veg,Chinese,400,4.2,50,Himayath Nagar,36
305084,Redhills,Hyderabad,Biryani Tales -By Rayalaseema Ruchulu,Biryani,399,3.7,20,Banjara Hills,39
305084,Redhills,Hyderabad,Biryani Tales -By Rayalaseema Ruchulu,Kebabs,399,3.7,20,Banjara Hills,39
305084,Redhills,Hyderabad,Biryani Tales -By Rayalaseema Ruchulu,Hyderabadi,399,3.7,20,Banjara Hills,39
305084,Redhills,Hyderabad,Biryani Tales -By Rayalaseema Ruchulu,Tandoor,399,3.7,20,Banjara Hills,39
305092,Redhills,Hyderabad,Oriental Tales - By Rayalaseema Ruchulu,Chinese,399,2.9,80,Banjara Hills,60
305092,Redhills,Hyderabad,Oriental Tales - By Rayalaseema Ruchulu,Pan-Asian,399,2.9,80,Banjara Hills,60
305092,Redhills,Hyderabad,Oriental Tales - By Rayalaseema Ruchulu,Seafood,399,2.9,80,Banjara Hills,60
305092,Redhills,Hyderabad,Oriental Tales - By Rayalaseema Ruchulu,Oriental,399,2.9,80,Banjara Hills,60
305285,Punjagutta,Hyderabad,Spicy Punjabi Thalis,Punjabi,400,3.6,20,Banjara Hills,64
305292,Himayatnagar,Hyderabad,Muddapappu Avakai.Com,South Indian,300,3.9,100,Himayath Nagar,31
305365,Narayanguda,Hyderabad,Old Mumbai Ice Cream,Ice Cream,200,3.7,20,Himayath Nagar,28
308352,Himayatnagar,Hyderabad,Waffle Studio,Snacks,300,3.6,100,Himayath Nagar,36
308352,Himayatnagar,Hyderabad,Waffle Studio,Indian,300,3.6,100,Himayath Nagar,36
310222,Malkajgiri,Hyderabad,Inti Bhojnam,South Indian,300,3.3,20,"Tarnaka,Nacharam & Malkajigiri",82
310261,Khairtabad,Hyderabad,Express Cafe By Holiday Inn Express,Indian,800,2.9,80,Somajiguda,67
310261,Khairtabad,Hyderabad,Express Cafe By Holiday Inn Express,Chinese,800,2.9,80,Somajiguda,67
311964,Saidabad,Hyderabad,Devikas Kitchen - Multi Cuisine,Indian,500,2.9,80,Saidabad,52
311964,Saidabad,Hyderabad,Devikas Kitchen - Multi Cuisine,Fast Food,500,2.9,80,Saidabad,52
311964,Saidabad,Hyderabad,Devikas Kitchen - Multi Cuisine,Snacks,500,2.9,80,Saidabad,52
312644,Banjara Hills,Hyderabad,Slurpy Shakes,Beverages,200,3.9,50,Banjara Hills,63
312662,Banjara Hills,Hyderabad,Cupcake Bliss Cake & Desserts,Desserts,200,4.1,100,Banjara Hills,62
312662,Banjara Hills,Hyderabad,Cupcake Bliss Cake & Desserts,Bakery,200,4.1,100,Banjara Hills,62
312662,Banjara Hills,Hyderabad,Cupcake Bliss Cake & Desserts,Ice Cream,200,4.1,100,Banjara Hills,62
312800,Khairtabad,Hyderabad,Hilton Restaurant,North Indian,300,4.2,1000,Somajiguda & Khairtabad,47
312800,Khairtabad,Hyderabad,Hilton Restaurant,Chinese,300,4.2,1000,Somajiguda & Khairtabad,47
312800,Khairtabad,Hyderabad,Hilton Restaurant,Biryani,300,4.2,1000,Somajiguda & Khairtabad,47
312803,Kothapet,Hyderabad,Zest Kitchen,Indian,250,3.7,100,Roadnumber1Srkpuram,63
312803,Kothapet,Hyderabad,Zest Kitchen,North Indian,250,3.7,100,Roadnumber1Srkpuram,63
312803,Kothapet,Hyderabad,Zest Kitchen,Chinese,250,3.7,100,Roadnumber1Srkpuram,63
312803,Kothapet,Hyderabad,Zest Kitchen,Biryani,250,3.7,100,Roadnumber1Srkpuram,63
312803,Kothapet,Hyderabad,Zest Kitchen,Tandoor,250,3.7,100,Roadnumber1Srkpuram,63
313301,Banjara Hills,Hyderabad,The Dessert Zone,Bakery,300,4.1,100,Banjara Hills,63
313301,Banjara Hills,Hyderabad,The Dessert Zone,Desserts,300,4.1,100,Banjara Hills,63
313301,Banjara Hills,Hyderabad,The Dessert Zone,Ice Cream,300,4.1,100,Banjara Hills,63
313301,Banjara Hills,Hyderabad,The Dessert Zone,Beverages,300,4.1,100,Banjara Hills,63
313443,Mehdipatnam,Hyderabad,Al Madina Chicken Haleem,North Indian,150,3.3,20,Migh Colony,48
313443,Mehdipatnam,Hyderabad,Al Madina Chicken Haleem,Chinese,150,3.3,20,Migh Colony,48
313443,Mehdipatnam,Hyderabad,Al Madina Chicken Haleem,Biryani,150,3.3,20,Migh Colony,48
313767,Banjara Hills,Hyderabad,Warmoven Cake & Desserts,Bakery,200,4.2,500,Banjara Hills,64
313767,Banjara Hills,Hyderabad,Warmoven Cake & Desserts,Desserts,200,4.2,500,Banjara Hills,64
313767,Banjara Hills,Hyderabad,Warmoven Cake & Desserts,Ice Cream,200,4.2,500,Banjara Hills,64
313806,Khairtabad,Hyderabad,Teju Mess,South Indian,200,4,50,Somajiguda & Khairtabad,47
313809,Kothapet,Hyderabad,Occasionkart.Com,Desserts,800,2.9,80,Chaitanyapuri,52
313809,Kothapet,Hyderabad,Occasionkart.Com,Bakery,800,2.9,80,Chaitanyapuri,52
313825,Humayun Nagar,Hyderabad,Gulbarga'S Mama Puri & Special Snacks,Snacks,149,4.1,100,Mehdipatnam,52
313825,Humayun Nagar,Hyderabad,Gulbarga'S Mama Puri & Special Snacks,Desserts,149,4.1,100,Mehdipatnam,52
313926,Himayatnagar,Hyderabad,Samosa Singh,Fast Food,100,4,500,Jawahar Nagar,37
313926,Himayatnagar,Hyderabad,Samosa Singh,Snacks,100,4,500,Jawahar Nagar,37
313926,Himayatnagar,Hyderabad,Samosa Singh,North Indian,100,4,500,Jawahar Nagar,37
313926,Himayatnagar,Hyderabad,Samosa Singh,Desserts,100,4,500,Jawahar Nagar,37
313926,Himayatnagar,Hyderabad,Samosa Singh,Beverages,100,4,500,Jawahar Nagar,37
313926,Himayatnagar,Hyderabad,Samosa Singh,Street Food,100,4,500,Jawahar Nagar,37
313926,Himayatnagar,Hyderabad,Samosa Singh,Combo,100,4,500,Jawahar Nagar,37
314746,New Nallakunta,Hyderabad,Sri Siddhartha Tiffins And Meals,Beverages,150,4.3,1000,Nallakunta & Vidyanagar,35
314746,New Nallakunta,Hyderabad,Sri Siddhartha Tiffins And Meals,South Indian,150,4.3,1000,Nallakunta & Vidyanagar,35
315343,Ameerpet,Hyderabad,2 Chefs Cafe,Snacks,100,3.9,100,Ameerpet,62
315343,Ameerpet,Hyderabad,2 Chefs Cafe,Fast Food,100,3.9,100,Ameerpet,62
315343,Ameerpet,Hyderabad,2 Chefs Cafe,Beverages,100,3.9,100,Ameerpet,62
317753,Zamistanpur,Hyderabad,Snehitha Restaurant,South Indian,160,4.4,100,Himayath Nagar,37
317753,Zamistanpur,Hyderabad,Snehitha Restaurant,Indian,160,4.4,100,Himayath Nagar,37
320004,Banjara Hills,Hyderabad,Chandni Chowk,North Indian,150,3.8,50,Banjara Hills,49
320004,Banjara Hills,Hyderabad,Chandni Chowk,Combo,150,3.8,50,Banjara Hills,49
320004,Banjara Hills,Hyderabad,Chandni Chowk,Street Food,150,3.8,50,Banjara Hills,49
320004,Banjara Hills,Hyderabad,Chandni Chowk,Fast Food,150,3.8,50,Banjara Hills,49
320004,Banjara Hills,Hyderabad,Chandni Chowk,Beverages,150,3.8,50,Banjara Hills,49
320222,New Nallakunta,Hyderabad,Pizza Hut,Pizzas,350,3.7,500,Shivam Road,46
320222,New Nallakunta,Hyderabad,Pizza Hut,Fast Food,350,3.7,500,Shivam Road,46
320739,New Gayatri Nagar,Hyderabad,Wholesale Cakes,Bakery,300,3.4,50,Kothapet & Dilsukhnagar,67
320739,New Gayatri Nagar,Hyderabad,Wholesale Cakes,Desserts,300,3.4,50,Kothapet & Dilsukhnagar,67
322733,Kothapet,Hyderabad,Kings Natraj Bakers,Fast Food,300,4,20,Manikonda,56
323803,Lb Nagar,Hyderabad,Sri Venkateshwara Tiffin'S,North Indian,300,2.9,80,Lb Nagar,77
326294,New Gayatri Nagar,Hyderabad,Special Cakes,Desserts,200,2.9,80,Kothapet & Dilsukhnagar,74
327151,Dilsukhnagar,Hyderabad,Wok 21 Chinese,Chinese,400,3.8,20,Kothapet & Dilsukhnagar,46
327151,Dilsukhnagar,Hyderabad,Wok 21 Chinese,North Indian,400,3.8,20,Kothapet & Dilsukhnagar,46
327178,Uppal,Hyderabad,Madhusudhanreddy Hotel,South Indian,150,3.6,20,Uppal,60
327178,Uppal,Hyderabad,Madhusudhanreddy Hotel,Chinese,150,3.6,20,Uppal,60
327178,Uppal,Hyderabad,Madhusudhanreddy Hotel,Biryani,150,3.6,20,Uppal,60
327414,Amberpet,Hyderabad,Bhagmati Biryani,Biryani,250,3.6,100,Nallakunta & Vidyanagar,41
327414,Amberpet,Hyderabad,Bhagmati Biryani,Telangana,250,3.6,100,Nallakunta & Vidyanagar,41
328350,Himayatnagar,Hyderabad,Brownie Heaven,Desserts,200,2.9,80,Himayath Nagar,38
328570,Koti,Hyderabad,Balaji Dhaba,North Indian,400,3.6,100,Himayath Nagar,35
328570,Koti,Hyderabad,Balaji Dhaba,Biryani,400,3.6,100,Himayath Nagar,35
328570,Koti,Hyderabad,Balaji Dhaba,Chinese,400,3.6,100,Himayath Nagar,35
328570,Koti,Hyderabad,Balaji Dhaba,Indian,400,3.6,100,Himayath Nagar,35
328570,Koti,Hyderabad,Balaji Dhaba,Tandoor,400,3.6,100,Himayath Nagar,35
329884,New Malakpet,Hyderabad,Steves Kitchen,Chinese,200,3.7,50,Kothapet & Dilsukhnagar,48
329884,New Malakpet,Hyderabad,Steves Kitchen,Indian,200,3.7,50,Kothapet & Dilsukhnagar,48
329884,New Malakpet,Hyderabad,Steves Kitchen,Snacks,200,3.7,50,Kothapet & Dilsukhnagar,48
330456,Toli Chowki,Hyderabad,Sounds Cheesy,Indian,300,4.1,100,Tolichowki,73
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,Fast Food,200,3.5,100,Himayath Nagar,32
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,North Indian,200,3.5,100,Himayath Nagar,32
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,Snacks,200,3.5,100,Himayath Nagar,32
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,Salads,200,3.5,100,Himayath Nagar,32
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,Beverages,200,3.5,100,Himayath Nagar,32
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,Indian,200,3.5,100,Himayath Nagar,32
330891,Narayanguda,Hyderabad,Rolls & Bowls By Feedx,Pastas,200,3.5,100,Himayath Nagar,32
332172,New Malakpet,Hyderabad,Grill Station,Indian,200,3.9,20,Kothapet & Dilsukhnagar,44
332629,Uppal,Hyderabad,Marrakesh,Biryani,300,3.8,100,Uppal,72
332629,Uppal,Hyderabad,Marrakesh,North Indian,300,3.8,100,Uppal,72
332629,Uppal,Hyderabad,Marrakesh,Arabian,300,3.8,100,Uppal,72
332629,Uppal,Hyderabad,Marrakesh,Lebanese,300,3.8,100,Uppal,72
332633,Uppal,Hyderabad,Urban Orient Express,Chinese,300,3.6,100,Uppal,72
332633,Uppal,Hyderabad,Urban Orient Express,Thai,300,3.6,100,Uppal,72
332633,Uppal,Hyderabad,Urban Orient Express,Seafood,300,3.6,100,Uppal,72
332633,Uppal,Hyderabad,Urban Orient Express,Asian,300,3.6,100,Uppal,72
333585,Himayatnagar,Hyderabad,The Exotic Shawarma,Arabian,250,3.8,50,Himayath Nagar,44
333585,Himayatnagar,Hyderabad,The Exotic Shawarma,Fast Food,250,3.8,50,Himayath Nagar,44
333760,Banjara Hills,Hyderabad,"Nasheman Hotel,Altaf Bakery",Hyderabadi,500,4.1,50,Nai Basthi Ahmed Nagar,50
333760,Banjara Hills,Hyderabad,"Nasheman Hotel,Altaf Bakery",Tandoor,500,4.1,50,Nai Basthi Ahmed Nagar,50
333760,Banjara Hills,Hyderabad,"Nasheman Hotel,Altaf Bakery",Kebabs,500,4.1,50,Nai Basthi Ahmed Nagar,50
333760,Banjara Hills,Hyderabad,"Nasheman Hotel,Altaf Bakery",Grill,500,4.1,50,Nai Basthi Ahmed Nagar,50
333760,Banjara Hills,Hyderabad,"Nasheman Hotel,Altaf Bakery",Biryani,500,4.1,50,Nai Basthi Ahmed Nagar,50
334185,Abids,Hyderabad,Sohanlal Tea Time,Beverages,160,2.9,80,Somajiguda & Khairtabad,35
334185,Abids,Hyderabad,Sohanlal Tea Time,South Indian,160,2.9,80,Somajiguda & Khairtabad,35
334208,Narayanguda,Hyderabad,Chickpet Donne Biryani House,Indian,400,3.7,100,Himayath Nagar,28
334799,Banjara Hills,Hyderabad,Swastik Udupi Vef,South Indian,48,3.4,20,Banjara Hills,35
334799,Banjara Hills,Hyderabad,Swastik Udupi Vef,Snacks,48,3.4,20,Banjara Hills,35
337162,Banjara Hills,Hyderabad,Fishland Express,Biryani,350,3.8,500,Banjara Hills,61
337162,Banjara Hills,Hyderabad,Fishland Express,Chinese,350,3.8,500,Banjara Hills,61
337162,Banjara Hills,Hyderabad,Fishland Express,South Indian,350,3.8,500,Banjara Hills,61
337162,Banjara Hills,Hyderabad,Fishland Express,North Indian,350,3.8,500,Banjara Hills,61
337162,Banjara Hills,Hyderabad,Fishland Express,Tandoor,350,3.8,500,Banjara Hills,61
337297,Gowlipura,Hyderabad,Homely Kitchen,North Indian,200,3.8,20,Kothapet & Dilsukhnagar,53
337841,Himayatnagar,Hyderabad,Grabz,Italian,250,3.8,50,Himayath Nagar,35
337841,Himayatnagar,Hyderabad,Grabz,Continental,250,3.8,50,Himayath Nagar,35
339074,Toli Chowki,Hyderabad,Great Bakers,Italian,300,4.1,50,Tolichowki,76
339074,Toli Chowki,Hyderabad,Great Bakers,Pizzas,300,4.1,50,Tolichowki,76
339074,Toli Chowki,Hyderabad,Great Bakers,Pastas,300,4.1,50,Tolichowki,76
339074,Toli Chowki,Hyderabad,Great Bakers,Indian,300,4.1,50,Tolichowki,76
339074,Toli Chowki,Hyderabad,Great Bakers,Desserts,300,4.1,50,Tolichowki,76
339074,Toli Chowki,Hyderabad,Great Bakers,American,300,4.1,50,Tolichowki,76
339287,Banjara Hills,Hyderabad,Spice 6 Global Dining,Indian,900,4.2,100,Banjara Hills,55
339287,Banjara Hills,Hyderabad,Spice 6 Global Dining,Fast Food,900,4.2,100,Banjara Hills,55
339287,Banjara Hills,Hyderabad,Spice 6 Global Dining,Chinese,900,4.2,100,Banjara Hills,55
339287,Banjara Hills,Hyderabad,Spice 6 Global Dining,Arabian,900,4.2,100,Banjara Hills,55
339287,Banjara Hills,Hyderabad,Spice 6 Global Dining,Desserts,900,4.2,100,Banjara Hills,55
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,South Indian,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Chinese,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Pizzas,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Andhra,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Hyderabadi,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Maharashtrian,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Fast Food,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Salads,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,Beverages,250,3.9,100,Agarwal Chambers,29
339581,Himayath Nagar,Hyderabad,Krishna Idli And Dosa,North Indian,250,3.9,100,Agarwal Chambers,29
339915,Banjara Hills,Hyderabad,Chickn Wickn,North Indian,200,3.9,20,Banjara Hills,61
339915,Banjara Hills,Hyderabad,Chickn Wickn,Chinese,200,3.9,20,Banjara Hills,61
339915,Banjara Hills,Hyderabad,Chickn Wickn,Biryani,200,3.9,20,Banjara Hills,61
339985,Himayatnagar,Hyderabad,Momo Cafe,Chinese,250,3.6,100,Chikkadpally,34
339988,Gowliguda,Hyderabad,Shawarma And Chinese Fast Food,Indian,300,2.9,80,Himayath Nagar,34
341134,Humayun Nagar,Hyderabad,Juice Box,Beverages,150,2.9,80,Mehdipatnam,54
341134,Humayun Nagar,Hyderabad,Juice Box,Snacks,150,2.9,80,Mehdipatnam,54
341347,Mehdipatnam,Hyderabad,Hottie And Spicy Chat And Juices,Snacks,200,4.4,20,Tolichowki,55
341347,Mehdipatnam,Hyderabad,Hottie And Spicy Chat And Juices,Beverages,200,4.4,20,Tolichowki,55
341437,Banjara Hills,Hyderabad,Onesta,Italian,200,3.6,1000,Anr Center Banjara Hills,58
341437,Banjara Hills,Hyderabad,Onesta,Desserts,200,3.6,1000,Anr Center Banjara Hills,58
341437,Banjara Hills,Hyderabad,Onesta,Pizzas,200,3.6,1000,Anr Center Banjara Hills,58
341437,Banjara Hills,Hyderabad,Onesta,American,200,3.6,1000,Anr Center Banjara Hills,58
341437,Banjara Hills,Hyderabad,Onesta,Snacks,200,3.6,1000,Anr Center Banjara Hills,58
341616,Ameerpet,Hyderabad,Fruit Bite Natural Juices & Salads.,Juices,200,4.4,500,Ameerpet,63
342064,Basheer Bagh,Hyderabad,The Tea Tree,Beverages,100,2.9,80,Himayath Nagar,36
342204,Chanakyapuri,Hyderabad,Meghana Tiffin Center,South Indian,50,4.3,500,Kothapet & Dilsukhnagar,64
343304,Huda Complex,Hyderabad,Burger Hubs,Desserts,300,2.9,80,Kothapet & Dilsukhnagar,62
343304,Huda Complex,Hyderabad,Burger Hubs,Beverages,300,2.9,80,Kothapet & Dilsukhnagar,62
345491,Himayath Nagar,Hyderabad,Big Bowl,Chinese,250,3.7,50,Himayath Nagar,38
347748,Huda Complex,Hyderabad,Zaika Bites,Indian,300,2.9,80,Kothapet & Dilsukhnagar,57
347909,Abids,Hyderabad,Gullu Dada'S Biryani,Biryani,500,3.8,50,Somajiguda & Khairtabad,27
347909,Abids,Hyderabad,Gullu Dada'S Biryani,Hyderabadi,500,3.8,50,Somajiguda & Khairtabad,27
347909,Abids,Hyderabad,Gullu Dada'S Biryani,Desserts,500,3.8,50,Somajiguda & Khairtabad,27
348285,Gunrock Enclave,Hyderabad,Maharaja Dosa,South Indian,200,3.6,20,Kharkhana & Trimulgherry,65
348662,Narayanguda,Hyderabad,Cakezone,Desserts,200,4,1000,Himayath Nagar,30
348662,Narayanguda,Hyderabad,Cakezone,Bakery,200,4,1000,Himayath Nagar,30
348662,Narayanguda,Hyderabad,Cakezone,Sweets,200,4,1000,Himayath Nagar,30
348662,Narayanguda,Hyderabad,Cakezone,Ice Cream,200,4,1000,Himayath Nagar,30
348662,Narayanguda,Hyderabad,Cakezone,Beverages,200,4,1000,Himayath Nagar,30
348662,Narayanguda,Hyderabad,Cakezone,Juices,200,4,1000,Himayath Nagar,30
348662,Narayanguda,Hyderabad,Cakezone,Bengali,200,4,1000,Himayath Nagar,30
349963,Uppal,Hyderabad,Kailas Food Centre,South Indian,99,2.9,80,Uppal,69
350067,Chudi Bazaar,Hyderabad,Pranav Dhaba,Indian,200,4.1,20,Begum Bazar,42
350067,Chudi Bazaar,Hyderabad,Pranav Dhaba,Chinese,200,4.1,20,Begum Bazar,42
350109,Banjara Hills,Hyderabad,House Of Desserts,Desserts,300,3.9,20,Banjara Hills,61
350429,Himayat Nagar,Hyderabad,Shrodinger'S Pizza,Pizzas,350,2.9,80,Himayat Nagar,34
350735,Himayatnagar,Hyderabad,Farmbowl By Urbankisaan,Healthy Food,300,4.2,500,Himayath Nagar,27
350735,Himayatnagar,Hyderabad,Farmbowl By Urbankisaan,Salads,300,4.2,500,Himayath Nagar,27
350943,Khairtabad,Hyderabad,Shree Venkateshwara Coffee Shop,North Indian,200,4.2,20,Banjara Hills,40
350943,Khairtabad,Hyderabad,Shree Venkateshwara Coffee Shop,Snacks,200,4.2,20,Banjara Hills,40
350943,Khairtabad,Hyderabad,Shree Venkateshwara Coffee Shop,Beverages,200,4.2,20,Banjara Hills,40
351193,Hakimpet,Hyderabad,Haleem House,North Indian,200,3.9,100,Tolichowki,64
351193,Hakimpet,Hyderabad,Haleem House,Chinese,200,3.9,100,Tolichowki,64
351193,Hakimpet,Hyderabad,Haleem House,Biryani,200,3.9,100,Tolichowki,64
352022,Ameerpet,Hyderabad,Surprise India - Online Cake Delivery,Bakery,200,3.7,20,Ameerpet,78
352684,Banjara Hills,Hyderabad,Mendy'S Burger,Continental,500,2.9,80,Banjara Hills,68
352684,Banjara Hills,Hyderabad,Mendy'S Burger,Beverages,500,2.9,80,Banjara Hills,68
352897,Padmarao Nagar,Hyderabad,Pkp - Pidata Kinda Pappu,Snacks,150,2.9,80,Nallakunta & Vidyanagar,62
352897,Padmarao Nagar,Hyderabad,Pkp - Pidata Kinda Pappu,Indian,150,2.9,80,Nallakunta & Vidyanagar,62
353278,Feelkhana,Hyderabad,Hotel Rajdhani,North Indian,500,3.8,20,Himayath Nagar,39
353278,Feelkhana,Hyderabad,Hotel Rajdhani,South Indian,500,3.8,20,Himayath Nagar,39
353278,Feelkhana,Hyderabad,Hotel Rajdhani,Biryani,500,3.8,20,Himayath Nagar,39
353278,Feelkhana,Hyderabad,Hotel Rajdhani,Tandoor,500,3.8,20,Himayath Nagar,39
353591,Banjara Hills,Hyderabad,Mandi @36,Arabian,1000,4.1,500,Banjara Hills,56
353591,Banjara Hills,Hyderabad,Mandi @36,Continental,1000,4.1,500,Banjara Hills,56
353591,Banjara Hills,Hyderabad,Mandi @36,Haleem,1000,4.1,500,Banjara Hills,56
353915,Toli Chowki,Hyderabad,Bakewell Cake House,Bakery,100,4.1,100,Tolichowki,66
353915,Toli Chowki,Hyderabad,Bakewell Cake House,Fast Food,100,4.1,100,Tolichowki,66
353915,Toli Chowki,Hyderabad,Bakewell Cake House,Pizzas,100,4.1,100,Tolichowki,66
353915,Toli Chowki,Hyderabad,Bakewell Cake House,Sweets,100,4.1,100,Tolichowki,66
354536,Basheer Bagh,Hyderabad,Shahi Zaiqa,Biryani,750,4.2,50,Himayath Nagar,35
354536,Basheer Bagh,Hyderabad,Shahi Zaiqa,North Indian,750,4.2,50,Himayath Nagar,35
354536,Basheer Bagh,Hyderabad,Shahi Zaiqa,Chinese,750,4.2,50,Himayath Nagar,35
354672,Banjara Hills,Hyderabad,Udupi Dosa House,South Indian,100,4.2,100,Banjara Hills,57
354818,Golconda Fort,Hyderabad,Saira Home Made Food,Indian,300,4.4,50,Tolichowki,86
354889,Kavadiguda,Hyderabad,Bismillah Hotel,South Indian,100,3.4,100,Nallakunta & Vidyanagar,40
354889,Kavadiguda,Hyderabad,Bismillah Hotel,Thalis,100,3.4,100,Nallakunta & Vidyanagar,40
